params,total_trades,win_rate,total_pnl,avg_pnl,profit_factor,gross_profit,gross_loss,avg_win,avg_loss,profit_per_trade,winning_trades,losing_trades,composite_score
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",972,52.36625514403293,2040.000000000157,2.0987654320989266,1.078652118595064,27976.999999999953,25936.999999999796,54.964636542239596,-56.262472885032096,2.0987654320989266,509,463,0.3665637860082305
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",419,52.2673031026253,3504.9999999999445,8.365155131264784,1.2910404384289569,15547.999999999989,12043.000000000047,70.99543378995429,-60.51758793969873,8.365155131264784,219,200,0.36587112171837705
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",419,52.2673031026253,3504.9999999999445,8.365155131264784,1.2910404384289569,15547.999999999989,12043.000000000047,70.99543378995429,-60.51758793969873,8.365155131264784,219,200,0.36587112171837705
"{'ema_length': 20, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",419,52.2673031026253,3504.9999999999445,8.365155131264784,1.2910404384289569,15547.999999999989,12043.000000000047,70.99543378995429,-60.51758793969873,8.365155131264784,219,200,0.36587112171837705
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.5}",223,52.01793721973094,2637.9999999999427,11.829596412555796,1.4210694333599252,8902.999999999967,6265.0000000000255,76.74999999999972,-59.666666666666906,11.829596412555796,116,107,0.3641255605381165
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.5}",223,52.01793721973094,2637.9999999999427,11.829596412555796,1.4210694333599252,8902.999999999967,6265.0000000000255,76.74999999999972,-59.666666666666906,11.829596412555796,116,107,0.3641255605381165
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.5}",223,52.01793721973094,2637.9999999999427,11.829596412555796,1.4210694333599252,8902.999999999967,6265.0000000000255,76.74999999999972,-59.666666666666906,11.829596412555796,116,107,0.3641255605381165
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 2.0}",131,51.908396946564885,2208.999999999941,16.862595419846876,1.5544678714859275,6192.999999999949,3984.000000000009,91.07352941176396,-63.23809523809538,16.862595419846876,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 2.0}",131,51.908396946564885,2208.999999999941,16.862595419846876,1.5544678714859275,6192.999999999949,3984.000000000009,91.07352941176396,-63.23809523809538,16.862595419846876,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 2.0}",131,51.908396946564885,2208.999999999941,16.862595419846876,1.5544678714859275,6192.999999999949,3984.000000000009,91.07352941176396,-63.23809523809538,16.862595419846876,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 2.0}",131,51.908396946564885,2208.999999999941,16.862595419846876,1.5544678714859275,6192.999999999949,3984.000000000009,91.07352941176396,-63.23809523809538,16.862595419846876,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 2.0}",131,51.908396946564885,2208.999999999941,16.862595419846876,1.5544678714859275,6192.999999999949,3984.000000000009,91.07352941176396,-63.23809523809538,16.862595419846876,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 2.0}",131,51.908396946564885,2208.999999999941,16.862595419846876,1.5544678714859275,6192.999999999949,3984.000000000009,91.07352941176396,-63.23809523809538,16.862595419846876,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.7}",131,51.908396946564885,2117.9999999999554,16.16793893129737,1.5316265060240835,6101.999999999963,3984.000000000009,89.7352941176465,-63.23809523809538,16.16793893129737,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",131,51.908396946564885,2117.9999999999554,16.16793893129737,1.5316265060240835,6101.999999999963,3984.000000000009,89.7352941176465,-63.23809523809538,16.16793893129737,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",131,51.908396946564885,2117.9999999999554,16.16793893129737,1.5316265060240835,6101.999999999963,3984.000000000009,89.7352941176465,-63.23809523809538,16.16793893129737,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.7}",131,51.908396946564885,2117.9999999999554,16.16793893129737,1.5316265060240835,6101.999999999963,3984.000000000009,89.7352941176465,-63.23809523809538,16.16793893129737,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",131,51.908396946564885,2117.9999999999554,16.16793893129737,1.5316265060240835,6101.999999999963,3984.000000000009,89.7352941176465,-63.23809523809538,16.16793893129737,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",131,51.908396946564885,2117.9999999999554,16.16793893129737,1.5316265060240835,6101.999999999963,3984.000000000009,89.7352941176465,-63.23809523809538,16.16793893129737,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.5}",131,51.908396946564885,2077.999999999969,15.862595419847093,1.5215863453815168,6061.999999999977,3984.000000000009,89.14705882352908,-63.23809523809538,15.862595419847093,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.5}",131,51.908396946564885,2077.999999999969,15.862595419847093,1.5215863453815168,6061.999999999977,3984.000000000009,89.14705882352908,-63.23809523809538,15.862595419847093,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.5}",131,51.908396946564885,2077.999999999969,15.862595419847093,1.5215863453815168,6061.999999999977,3984.000000000009,89.14705882352908,-63.23809523809538,15.862595419847093,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.5}",131,51.908396946564885,2077.999999999969,15.862595419847093,1.5215863453815168,6061.999999999977,3984.000000000009,89.14705882352908,-63.23809523809538,15.862595419847093,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.5}",131,51.908396946564885,2077.999999999969,15.862595419847093,1.5215863453815168,6061.999999999977,3984.000000000009,89.14705882352908,-63.23809523809538,15.862595419847093,68,63,0.36335877862595417
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.5}",131,51.908396946564885,2077.999999999969,15.862595419847093,1.5215863453815168,6061.999999999977,3984.000000000009,89.14705882352908,-63.23809523809538,15.862595419847093,68,63,0.36335877862595417
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",609,51.88834154351396,3127.9999999999236,5.136288998357839,1.1711346974504822,21405.999999999964,18278.000000000044,67.74050632911381,-63.46527777777793,5.136288998357839,316,293,0.3632183908045977
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",609,51.88834154351396,3127.9999999999236,5.136288998357839,1.1711346974504822,21405.999999999964,18278.000000000044,67.74050632911381,-63.46527777777793,5.136288998357839,316,293,0.3632183908045977
"{'ema_length': 20, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",609,51.88834154351396,3127.9999999999236,5.136288998357839,1.1711346974504822,21405.999999999964,18278.000000000044,67.74050632911381,-63.46527777777793,5.136288998357839,316,293,0.3632183908045977
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",1768,51.75339366515838,3802.9999999999973,2.15101809954751,1.0797943768359213,51462.99999999988,47659.99999999988,56.243715846994405,-56.33569739952705,2.15101809954751,915,853,0.3622737556561086
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",1768,51.75339366515838,3802.9999999999973,2.15101809954751,1.0797943768359213,51462.99999999988,47659.99999999988,56.243715846994405,-56.33569739952705,2.15101809954751,915,853,0.3622737556561086
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",1768,51.75339366515838,3802.9999999999973,2.15101809954751,1.0797943768359213,51462.99999999988,47659.99999999988,56.243715846994405,-56.33569739952705,2.15101809954751,915,853,0.3622737556561086
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",1768,51.75339366515838,3802.9999999999973,2.15101809954751,1.0797943768359213,51462.99999999988,47659.99999999988,56.243715846994405,-56.33569739952705,2.15101809954751,915,853,0.3622737556561086
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",1768,51.75339366515838,3802.9999999999973,2.15101809954751,1.0797943768359213,51462.99999999988,47659.99999999988,56.243715846994405,-56.33569739952705,2.15101809954751,915,853,0.3622737556561086
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",1768,51.75339366515838,3802.9999999999973,2.15101809954751,1.0797943768359213,51462.99999999988,47659.99999999988,56.243715846994405,-56.33569739952705,2.15101809954751,915,853,0.3622737556561086
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",1426,51.61290322580645,6169.999999999805,4.326788218793692,1.153352885619123,46403.99999999982,40234.000000000015,63.04891304347802,-58.90775988286971,4.326788218793692,736,690,0.36129032258064514
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",1426,51.61290322580645,6169.999999999805,4.326788218793692,1.153352885619123,46403.99999999982,40234.000000000015,63.04891304347802,-58.90775988286971,4.326788218793692,736,690,0.36129032258064514
"{'ema_length': 30, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",1426,51.61290322580645,6169.999999999805,4.326788218793692,1.153352885619123,46403.99999999982,40234.000000000015,63.04891304347802,-58.90775988286971,4.326788218793692,736,690,0.36129032258064514
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",1648,51.51699029126213,3104.0000000000928,1.8834951456311242,1.0701706793263275,47338.999999999956,44234.99999999987,55.75853945818605,-55.781841109709795,1.8834951456311242,849,799,0.3606189320388349
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",1648,51.51699029126213,3104.0000000000928,1.8834951456311242,1.0701706793263275,47338.999999999956,44234.99999999987,55.75853945818605,-55.781841109709795,1.8834951456311242,849,799,0.3606189320388349
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",1648,51.51699029126213,3104.0000000000928,1.8834951456311242,1.0701706793263275,47338.999999999956,44234.99999999987,55.75853945818605,-55.781841109709795,1.8834951456311242,849,799,0.3606189320388349
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.7}",222,51.35135135135135,2279.9999999999272,10.270270270269943,1.3638684966485666,8545.999999999953,6266.0000000000255,74.96491228070134,-59.11320754717005,10.270270270269943,114,108,0.3594594594594594
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.7}",222,51.35135135135135,2279.9999999999272,10.270270270269943,1.3638684966485666,8545.999999999953,6266.0000000000255,74.96491228070134,-59.11320754717005,10.270270270269943,114,108,0.3594594594594594
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.7}",222,51.35135135135135,2279.9999999999272,10.270270270269943,1.3638684966485666,8545.999999999953,6266.0000000000255,74.96491228070134,-59.11320754717005,10.270270270269943,114,108,0.3594594594594594
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",2890,51.34948096885813,9110.999999999967,3.152595155709331,1.1182617048065313,86151.99999999988,77040.99999999991,58.05390835579507,-55.26614060258243,3.152595155709331,1484,1406,0.35944636678200687
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",2890,51.34948096885813,9110.999999999967,3.152595155709331,1.1182617048065313,86151.99999999988,77040.99999999991,58.05390835579507,-55.26614060258243,3.152595155709331,1484,1406,0.35944636678200687
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",2890,51.34948096885813,9110.999999999967,3.152595155709331,1.1182617048065313,86151.99999999988,77040.99999999991,58.05390835579507,-55.26614060258243,3.152595155709331,1484,1406,0.35944636678200687
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",1060,51.22641509433963,5659.9999999999,5.339622641509339,1.1898245967065735,35476.99999999991,29817.000000000007,65.33517495395932,-58.00972762645916,5.339622641509339,543,517,0.3585849056603774
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",1060,51.22641509433963,5659.9999999999,5.339622641509339,1.1898245967065735,35476.99999999991,29817.000000000007,65.33517495395932,-58.00972762645916,5.339622641509339,543,517,0.3585849056603774
"{'ema_length': 30, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",1060,51.22641509433963,5659.9999999999,5.339622641509339,1.1898245967065735,35476.99999999991,29817.000000000007,65.33517495395932,-58.00972762645916,5.339622641509339,543,517,0.3585849056603774
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",3681,51.15457756044554,9322.999999999967,2.532735669654976,1.0928031057137166,109782.99999999984,100459.99999999988,58.302177376526735,-56.34324172742562,2.532735669654976,1883,1798,0.35808204292311874
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",3681,51.15457756044554,9322.999999999967,2.532735669654976,1.0928031057137166,109782.99999999984,100459.99999999988,58.302177376526735,-56.34324172742562,2.532735669654976,1883,1798,0.35808204292311874
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",3681,51.15457756044554,9322.999999999967,2.532735669654976,1.0928031057137166,109782.99999999984,100459.99999999988,58.302177376526735,-56.34324172742562,2.532735669654976,1883,1798,0.35808204292311874
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",3316,51.11580217129072,9584.999999999884,2.890530759951714,1.1072291582762774,98972.99999999983,89387.99999999994,58.39115044247777,-55.624144368388265,2.890530759951714,1695,1621,0.35781061519903495
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",3316,51.11580217129072,9584.999999999884,2.890530759951714,1.1072291582762774,98972.99999999983,89387.99999999994,58.39115044247777,-55.624144368388265,2.890530759951714,1695,1621,0.35781061519903495
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",3316,51.11580217129072,9584.999999999884,2.890530759951714,1.1072291582762774,98972.99999999983,89387.99999999994,58.39115044247777,-55.624144368388265,2.890530759951714,1695,1621,0.35781061519903495
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 100, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",971,51.081359423274975,1895.0000000001467,1.9515962924821284,1.07193288794413,28238.999999999956,26343.999999999807,56.933467741935395,-55.695560253699384,1.9515962924821284,496,475,0.3575695159629248
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",708,50.98870056497176,6081.99999999996,8.590395480225933,1.3058279277920226,25968.99999999998,19887.000000000022,71.93628808864261,-57.64347826086963,8.590395480225933,361,347,0.35692090395480225
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",708,50.98870056497176,6081.99999999996,8.590395480225933,1.3058279277920226,25968.99999999998,19887.000000000022,71.93628808864261,-57.64347826086963,8.590395480225933,361,347,0.35692090395480225
"{'ema_length': 30, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",708,50.98870056497176,6081.99999999996,8.590395480225933,1.3058279277920226,25968.99999999998,19887.000000000022,71.93628808864261,-57.64347826086963,8.590395480225933,361,347,0.35692090395480225
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.0, 'tp_multiplier': 2.0}",222,50.9009009009009,2074.999999999949,9.346846846846617,1.3297314476402258,8367.999999999973,6293.000000000024,74.0530973451325,-58.81308411214975,9.346846846846617,113,109,0.3563063063063063
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.2, 'tp_multiplier': 2.0}",222,50.9009009009009,2074.999999999949,9.346846846846617,1.3297314476402258,8367.999999999973,6293.000000000024,74.0530973451325,-58.81308411214975,9.346846846846617,113,109,0.3563063063063063
"{'ema_length': 20, 'ema_backcandles': 21, 'hl_backcandles': 7, 'atr_multiplier': 1.5, 'tp_multiplier': 2.0}",222,50.9009009009009,2074.999999999949,9.346846846846617,1.3297314476402258,8367.999999999973,6293.000000000024,74.0530973451325,-58.81308411214975,9.346846846846617,113,109,0.3563063063063063
"{'ema_length': 50, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 7, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 14, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.0, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.2, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 50, 'ema_backcandles': 21, 'hl_backcandles': 21, 'atr_multiplier': 1.5, 'tp_multiplier': 1.0}",197,50.76142131979695,84.00000000001455,0.4263959390863683,1.0145757418011478,5846.999999999962,5762.999999999948,58.469999999999615,-60.03124999999946,0.4263959390863683,100,97,0.35532994923857864
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",1765,50.48158640226629,4075.0000000000227,2.308781869688398,1.0842220568783076,52458.99999999989,48383.99999999987,58.876543209876424,-55.93526011560679,2.308781869688398,891,874,0.353371104815864
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",1765,50.48158640226629,4075.0000000000227,2.308781869688398,1.0842220568783076,52458.99999999989,48383.99999999987,58.876543209876424,-55.93526011560679,2.308781869688398,891,874,0.353371104815864
"{'ema_length': 100, 'ema_backcandles': 7, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",1765,50.48158640226629,4075.0000000000227,2.308781869688398,1.0842220568783076,52458.99999999989,48383.99999999987,58.876543209876424,-55.93526011560679,2.308781869688398,891,874,0.353371104815864
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.0, 'tp_multiplier': 1.2}",1765,50.48158640226629,4075.0000000000227,2.308781869688398,1.0842220568783076,52458.99999999989,48383.99999999987,58.876543209876424,-55.93526011560679,2.308781869688398,891,874,0.353371104815864
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.2, 'tp_multiplier': 1.2}",1765,50.48158640226629,4075.0000000000227,2.308781869688398,1.0842220568783076,52458.99999999989,48383.99999999987,58.876543209876424,-55.93526011560679,2.308781869688398,891,874,0.353371104815864
"{'ema_length': 100, 'ema_backcandles': 14, 'hl_backcandles': 14, 'atr_multiplier': 1.5, 'tp_multiplier': 1.2}",1765,50.48158640226629,4075.0000000000227,2.308781869688398,1.0842220568783076,52458.99999999989,48383.99999999987,58.876543209876424,-55.93526011560679,2.308781869688398,891,874,0.353371104815864
